npa,locality,canton,premium_region,bfs_number,commune,district,npa_spans_multiple_regions_flag,locality_spans_multiple_communes_flag
3127,Lohnstorf,BE,2,889,Thurnen,Bern-Mittelland,0,0
3127,Mühlethurnen,BE,2,889,Thurnen,Bern-Mittelland,0,0
3128,Kirchenthurnen,BE,2,889,Thurnen,Bern-Mittelland,0,1
3128,Rümligen,BE,2,879,Riggisberg,Bern-Mittelland,0,1
3132,Riggisberg,BE,2,880,Rüeggisberg,Bern-Mittelland,0,1
3132,Riggisberg,BE,2,879,Riggisberg,Bern-Mittelland,0,1
3144,Gasel,BE,1,355,Köniz,Bern-Mittelland,0,0
3145,Niederscherli,BE,1,355,Köniz,Bern-Mittelland,0,1
3145,Niederscherli,BE,1,357,Oberbalm,Bern-Mittelland,0,1
3147,Mittelhäusern,BE,1,355,Köniz,Bern-Mittelland,0,1
3147,Mittelhäusern,BE,1,357,Oberbalm,Bern-Mittelland,0,1
3148,Lanzenhäusern,BE,2,855,Schwarzenburg,Bern-Mittelland,0,0
3150,Schwarzenburg,BE,2,852,Guggisberg,Bern-Mittelland,0,1
3150,Schwarzenburg,BE,2,855,Schwarzenburg,Bern-Mittelland,0,1
3152,Mamishaus,BE,2,853,Rüschegg,Bern-Mittelland,0,1
3152,Mamishaus,BE,2,855,Schwarzenburg,Bern-Mittelland,0,1
3153,Rüschegg Gambach,BE,2,853,Rüschegg,Bern-Mittelland,0,0
3154,Rüschegg Heubach,BE,2,880,Rüeggisberg,Bern-Mittelland,0,1
3154,Rüschegg Heubach,BE,2,853,Rüschegg,Bern-Mittelland,0,1
3154,Rüschegg Heubach,BE,2,855,Schwarzenburg,Bern-Mittelland,0,1
3155,Helgisried-Rohrbach,BE,2,880,Rüeggisberg,Bern-Mittelland,0,0
3156,Riffenmatt,BE,2,852,Guggisberg,Bern-Mittelland,0,1
3156,Riffenmatt,BE,2,853,Rüschegg,Bern-Mittelland,0,1
3157,Milken,BE,2,852,Guggisberg,Bern-Mittelland,0,1
3157,Milken,BE,2,853,Rüschegg,Bern-Mittelland,0,1
3157,Milken,BE,2,855,Schwarzenburg,Bern-Mittelland,0,1
3158,Guggisberg,BE,2,852,Guggisberg,Bern-Mittelland,0,0
3159,Riedstätt,BE,2,852,Guggisberg,Bern-Mittelland,0,0
3172,Niederwangen b. Bern,BE,1,355,Köniz,Bern-Mittelland,0,0
3173,Oberwangen b. Bern,BE,1,355,Köniz,Bern-Mittelland,0,0
3174,Thörishaus,BE,1,355,Köniz,Bern-Mittelland,1,0
3174,Thörishaus,BE,2,670,Neuenegg,Bern-Mittelland,1,0
3175,Flamatt,FR,2,2309,Wünnewil-Flamatt,Sense,0,0
3176,Neuenegg,FR,2,2309,Wünnewil-Flamatt,Sense,0,0
3176,Neuenegg,BE,2,670,Neuenegg,Bern-Mittelland,0,0
3177,Laupen BE,BE,2,670,Neuenegg,Bern-Mittelland,0,1
3177,Laupen BE,BE,2,667,Laupen,Bern-Mittelland,0,1
3177,Laupen BE,BE,2,662,Ferenbalm,Bern-Mittelland,0,1
3178,Bösingen,FR,2,2295,Bösingen,Sense,0,0
3179,Kriechenwil,BE,2,666,Kriechenwil,Bern-Mittelland,0,0
3179,Kriechenwil,FR,2,2262,Gurmels,See / Lac,0,0
3182,Ueberstorf,FR,2,2305,Schmitten (FR),Sense,0,1
3182,Ueberstorf,FR,2,2306,Tafers,Sense,0,1
3182,Ueberstorf,FR,2,2308,Ueberstorf,Sense,0,1
3183,Albligen,BE,2,855,Schwarzenburg,Bern-Mittelland,0,0
3184,Wünnewil,FR,2,2309,Wünnewil-Flamatt,Sense,0,1
3184,Wünnewil,FR,2,2295,Bösingen,Sense,0,1
3185,Schmitten FR,FR,2,2305,Schmitten (FR),Sense,0,1
3185,Schmitten FR,FR,2,2306,Tafers,Sense,0,1
3185,Schmitten FR,FR,2,2309,Wünnewil-Flamatt,Sense,0,1
3185,Schmitten FR,FR,2,2295,Bösingen,Sense,0,1
3186,Düdingen,FR,2,2293,Düdingen,Sense,0,0
3202,Frauenkappelen,BE,2,668,Mühleberg,Bern-Mittelland,0,1
3202,Frauenkappelen,BE,2,663,Frauenkappelen,Bern-Mittelland,0,1
3203,Mühleberg,BE,2,668,Mühleberg,Bern-Mittelland,0,0
3204,Rosshäusern,BE,2,668,Mühleberg,Bern-Mittelland,0,1
3204,Rosshäusern,BE,2,670,Neuenegg,Bern-Mittelland,0,1
3205,Gümmenen,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3205,Gümmenen,BE,2,668,Mühleberg,Bern-Mittelland,0,0
3205,Gümmenen,FR,2,2262,Gurmels,See / Lac,0,0
3206,Biberen,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3206,Ferenbalm,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3206,Gammen,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3206,Rizenbach,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3206,Wallenbuch,FR,2,2262,Gurmels,See / Lac,0,0
3207,Golaten,BE,2,304,Kallnach,Seeland,0,0
3207,Golaten,FR,2,2265,Kerzers,See / Lac,0,0
3207,Wileroltigen,FR,2,2265,Kerzers,See / Lac,0,0
3207,Wileroltigen,BE,2,662,Ferenbalm,Bern-Mittelland,0,0
3207,Wileroltigen,BE,2,671,Wileroltigen,Bern-Mittelland,0,0
3208,Gurbrü,BE,2,665,Gurbrü,Bern-Mittelland,0,0
3210,Kerzers,FR,2,2265,Kerzers,See / Lac,0,0
3210,Kerzers,BE,2,665,Gurbrü,Bern-Mittelland,0,0
3210,Kerzers,FR,2,2276,Ried bei Kerzers,See / Lac,0,0
3212,Gurmels,FR,2,2262,Gurmels,See / Lac,0,1
3212,Kleingurmels,FR,2,2262,Gurmels,See / Lac,0,1
3212,Kleingurmels,FR,2,2254,Courtepin,See / Lac,0,1
3213,Kleinbösingen,FR,2,2266,Kleinbösingen,See / Lac,0,1
3213,Liebistorf,FR,2,2262,Gurmels,See / Lac,0,1
3214,Ulmiz,FR,2,2278,Ulmiz,See / Lac,0,0
3215,Büchslen,FR,2,2275,Murten,See / Lac,0,0
3215,Gempenach,FR,2,2275,Murten,See / Lac,0,0
3215,Lurtigen,FR,2,2275,Murten,See / Lac,0,0
3216,Agriswil,FR,2,2276,Ried bei Kerzers,See / Lac,0,0
3216,Ried b. Kerzers,FR,2,2276,Ried bei Kerzers,See / Lac,0,0
3225,Müntschemier,BE,2,498,Müntschemier,Seeland,0,0
3226,Treiten,BE,2,304,Kallnach,Seeland,0,1
3226,Treiten,BE,2,500,Treiten,Seeland,0,1
3232,Ins,BE,2,496,Ins,Seeland,0,1
3232,Ins,BE,2,492,Erlach,Seeland,0,1
3233,Tschugg,BE,2,492,Erlach,Seeland,0,1
3233,Tschugg,BE,2,501,Tschugg,Seeland,0,1
3234,Vinelz,BE,2,502,Vinelz,Seeland,0,0
3235,Erlach,BE,2,492,Erlach,Seeland,0,1
3235,Erlach,BE,2,756,Twann-Tüscherz,Biel/Bienne,0,1
3235,Erlach,BE,2,494,Gals,Seeland,0,1
3236,Gampelen,BE,2,496,Ins,Seeland,0,1
3236,Gampelen,BE,2,495,Gampelen,Seeland,0,1
3237,Brüttelen,BE,2,491,Brüttelen,Seeland,0,0
3238,Gals,BE,2,494,Gals,Seeland,0,0
3250,Lyss,BE,2,305,Kappelen,Seeland,0,1
3250,Lyss,BE,2,306,Lyss,Seeland,0,1
3250,Lyss,BE,2,301,Aarberg,Seeland,0,1
3251,Ruppoldsried,BE,2,310,Rapperswil (BE),Seeland,0,1
3251,Wengi b. Büren,BE,2,394,Wengi,Seeland,0,1
3251,Wengi b. Büren,BE,2,310,Rapperswil (BE),Seeland,0,1
3252,Worben,BE,2,305,Kappelen,Seeland,0,1
3252,Worben,BE,2,755,Worben,Seeland,0,1
3253,Schnottwil,SO,0,2461,Schnottwil,Bucheggberg,0,0
3254,Balm b. Messen,SO,0,2457,Messen,Bucheggberg,1,0
3254,Messen,SO,0,2457,Messen,Bucheggberg,1,0
3254,Messen,BE,2,310,Rapperswil (BE),Seeland,1,0
3255,Rapperswil BE,BE,2,310,Rapperswil (BE),Seeland,0,0
3256,Bangerten b. Dieterswil,BE,2,310,Rapperswil (BE),Seeland,0,0
3256,Dieterswil,BE,2,310,Rapperswil (BE),Seeland,0,0
3256,Seewil,BE,2,310,Rapperswil (BE),Seeland,0,0
3257,Ammerzwil BE,BE,2,303,Grossaffoltern,Seeland,0,1
3257,Grossaffoltern,BE,2,394,Wengi,Seeland,0,1
3257,Grossaffoltern,BE,2,303,Grossaffoltern,Seeland,0,1
3262,Suberg,BE,2,303,Grossaffoltern,Seeland,0,0
3263,Büetigen,BE,2,382,Büetigen,Seeland,0,0
3264,Diessbach b. Büren,BE,2,385,Diessbach bei Büren,Seeland,0,0
3266,Wiler b. Seedorf,BE,2,312,Seedorf (BE),Seeland,0,0
3267,Seedorf BE,BE,2,312,Seedorf (BE),Seeland,0,1
3267,Seedorf BE,BE,2,301,Aarberg,Seeland,0,1
3268,Lobsigen,BE,2,312,Seedorf (BE),Seeland,0,0
3270,Aarberg,BE,2,312,Seedorf (BE),Seeland,0,1
3270,Aarberg,BE,2,301,Aarberg,Seeland,0,1
3271,Radelfingen b. Aarberg,BE,2,309,Radelfingen,Seeland,0,0
3272,Epsach,BE,2,735,Epsach,Seeland,0,1
3272,Walperswil,BE,2,754,Walperswil,Seeland,0,1
3273,Kappelen,BE,2,305,Kappelen,Seeland,0,1
3273,Kappelen,BE,2,301,Aarberg,Seeland,0,1
3274,Bühl b. Aarberg,BE,2,734,Bühl,Seeland,0,1
3274,Hermrigen,BE,2,737,Hermrigen,Seeland,0,1
3274,Merzligen,BE,2,741,Merzligen,Seeland,0,1
3280,Greng,FR,2,2275,Murten,See / Lac,0,1
3280,Greng,FR,2,2261,Greng,See / Lac,0,1
3280,Meyriez,FR,2,2271,Meyriez,See / Lac,0,1
3280,Murten,FR,2,2250,Courgevaux,See / Lac,0,1
3280,Murten,FR,2,2275,Murten,See / Lac,0,1
3280,Murten,FR,2,2271,Meyriez,See / Lac,0,1
3282,Bargen BE,BE,2,302,Bargen (BE),Seeland,0,0
3283,Kallnach,BE,2,304,Kallnach,Seeland,0,1
3283,Kallnach,BE,2,302,Bargen (BE),Seeland,0,1
3283,Niederried b. Kallnach,BE,2,304,Kallnach,Seeland,0,1
3284,Fräschels,FR,2,2258,Fräschels,See / Lac,0,0
3285,Galmiz,FR,2,2275,Murten,See / Lac,0,0
3286,Muntelier,FR,2,2274,Muntelier,See / Lac,0,0
3292,Busswil BE,BE,2,306,Lyss,Seeland,0,0
3293,Dotzigen,BE,2,386,Dotzigen,Seeland,0,0
3294,Büren an der Aare,BE,2,386,Dotzigen,Seeland,0,1
3294,Büren an der Aare,BE,2,383,Büren an der Aare,Seeland,0,1
3294,Meienried,BE,2,389,Meienried,Seeland,0,1
3295,Rüti b. Büren,BE,2,393,Rüti bei Büren,Seeland,0,0
3296,Arch,BE,2,381,Arch,Seeland,0,0
3297,Leuzigen,BE,2,388,Leuzigen,Seeland,0,0
3298,Oberwil b. Büren,BE,2,391,Oberwil bei Büren,Seeland,0,0
3302,Moosseedorf,BE,2,544,Moosseedorf,Bern-Mittelland,0,0
3303,Ballmoos,BE,2,540,Jegenstorf,Bern-Mittelland,0,1
3303,Jegenstorf,BE,2,540,Jegenstorf,Bern-Mittelland,0,1
3303,Münchringen,BE,2,540,Jegenstorf,Bern-Mittelland,0,1
3303,Zuzwil BE,BE,2,557,Zuzwil (BE),Bern-Mittelland,0,1
3305,Iffwil,BE,2,541,Iffwil,Bern-Mittelland,0,1
3305,Scheunen,BE,2,540,Jegenstorf,Bern-Mittelland,0,1
3306,Etzelkofen,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3307,Brunnenthal,SO,0,2457,Messen,Bucheggberg,0,0
3308,Grafenried,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3309,Kernenried,BE,2,411,Kernenried,Emmental,0,1
3309,Zauggenried,BE,2,538,Fraubrunnen,Bern-Mittelland,0,1
3312,Fraubrunnen,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3313,Büren zum Hof,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3314,Schalunen,BE,2,538,Fraubrunnen,Bern-Mittelland,0,1
3314,Schalunen,BE,2,533,Bätterkinden,Emmental,0,1
3315,Bätterkinden,BE,2,533,Bätterkinden,Emmental,0,0
3315,Kräiligen,BE,2,533,Bätterkinden,Emmental,0,0
3317,Limpach,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3317,Mülchi,BE,2,538,Fraubrunnen,Bern-Mittelland,0,0
3322,Mattstetten,BE,2,543,Mattstetten,Bern-Mittelland,0,1
3322,Urtenen-Schönbühl,BE,2,544,Moosseedorf,Bern-Mittelland,0,1
3322,Urtenen-Schönbühl,BE,2,551,Urtenen-Schönbühl,Bern-Mittelland,0,1
3322,Urtenen-Schönbühl,BE,2,543,Mattstetten,Bern-Mittelland,0,1
3323,Bäriswil BE,BE,2,403,Bäriswil,Bern-Mittelland,0,0
3324,Hindelbank,BE,2,409,Hindelbank,Emmental,0,0
3324,Mötschwil,BE,2,409,Hindelbank,Emmental,0,0
3325,Hettiswil b. Hindelbank,BE,2,409,Hindelbank,Emmental,0,1
3325,Hettiswil b. Hindelbank,BE,2,414,Krauchthal,Emmental,0,1
3326,Krauchthal,BE,1,352,Bolligen,Bern-Mittelland,1,0
3326,Krauchthal,BE,2,414,Krauchthal,Emmental,1,0
3360,Herzogenbuchsee,BE,3,979,Herzogenbuchsee,Oberaargau,0,0
3362,Niederönz,BE,3,982,Niederönz,Oberaargau,0,0
3363,Oberönz,BE,3,979,Herzogenbuchsee,Oberaargau,0,0
3365,Grasswil,BE,3,988,Seeberg,Oberaargau,0,0
3365,Seeberg,BE,3,988,Seeberg,Oberaargau,0,0
3366,Bettenhausen,BE,3,973,Bettenhausen,Oberaargau,0,0
3366,Bollodingen,BE,3,973,Bettenhausen,Oberaargau,0,0
3367,Ochlenberg,BE,3,985,Ochlenberg,Oberaargau,0,1
3367,Thörigen,BE,3,989,Thörigen,Oberaargau,0,1
3368,Bleienbach,BE,3,331,Lotzwil,Oberaargau,0,1
3368,Bleienbach,BE,3,324,Bleienbach,Oberaargau,0,1
3372,Wanzwil,BE,3,977,Heimenhausen,Oberaargau,0,0
3373,Heimenhausen,BE,3,977,Heimenhausen,Oberaargau,0,0
3373,Röthenbach Herzogenbuchsee,BE,3,977,Heimenhausen,Oberaargau,0,0
3374,Wangenried,BE,3,992,Wangen an der Aare,Oberaargau,0,0
3375,Inkwil,BE,3,980,Inkwil,Oberaargau,0,0
3376,Berken,BE,3,972,Berken,Oberaargau,0,1
3376,Graben,BE,3,976,Graben,Oberaargau,0,1
3377,Walliswil b. Wangen,BE,3,991,Walliswil bei Wangen,Oberaargau,0,0
3380,Walliswil b. Niederbipp,BE,3,990,Walliswil bei Niederbipp,Oberaargau,0,1
3380,Wangen an der Aare,BE,3,992,Wangen an der Aare,Oberaargau,0,1
3380,Wangen an der Aare,BE,3,995,Wiedlisbach,Oberaargau,0,1
3400,Burgdorf,BE,2,412,Kirchberg (BE),Emmental,0,1
3400,Burgdorf,BE,2,404,Burgdorf,Emmental,0,1
3412,Heimiswil,BE,2,407,Heimiswil,Emmental,0,0
3413,Kaltacker,BE,3,951,Affoltern im Emmental,Emmental,1,0
3413,Kaltacker,BE,2,404,Burgdorf,Emmental,1,0
3413,Kaltacker,BE,2,407,Heimiswil,Emmental,1,0
3414,Oberburg,BE,2,418,Oberburg,Emmental,1,0
3414,Oberburg,BE,3,955,Lützelflüh,Emmental,1,0
3414,Oberburg,BE,2,404,Burgdorf,Emmental,1,0
3415,Hasle b. Burgdorf,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3415,Rüegsauschachen,BE,3,955,Lützelflüh,Emmental,1,0
3415,Rüegsauschachen,BE,3,956,Rüegsau,Emmental,1,0
3415,Rüegsauschachen,BE,2,407,Heimiswil,Emmental,1,0
3415,Schafhausen im Emmental,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3416,Affoltern im Emmental,BE,3,951,Affoltern im Emmental,Emmental,1,0
3416,Affoltern im Emmental,BE,3,956,Rüegsau,Emmental,1,0
3416,Affoltern im Emmental,BE,3,957,Sumiswald,Emmental,1,0
3416,Affoltern im Emmental,BE,2,407,Heimiswil,Emmental,1,0
3417,Rüegsau,BE,3,956,Rüegsau,Emmental,0,0
3418,Rüegsbach,BE,3,951,Affoltern im Emmental,Emmental,1,0
3418,Rüegsbach,BE,3,955,Lützelflüh,Emmental,1,0
3418,Rüegsbach,BE,3,956,Rüegsau,Emmental,1,0
3418,Rüegsbach,BE,2,407,Heimiswil,Emmental,1,0
3419,Biembach im Emmental,BE,3,955,Lützelflüh,Emmental,1,0
3419,Biembach im Emmental,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3421,Lyssach,BE,2,409,Hindelbank,Emmental,0,1
3421,Lyssach,BE,2,418,Oberburg,Emmental,0,1
3421,Lyssach,BE,2,415,Lyssach,Emmental,0,1
3421,Rüti b. Lyssach,BE,2,422,Rüti bei Lyssach,Emmental,0,1
3422,Alchenflüh,BE,2,420,Rüdtligen-Alchenflüh,Emmental,0,1
3422,Kirchberg BE,BE,2,412,Kirchberg (BE),Emmental,0,1
3422,Kirchberg BE,BE,2,405,Ersigen,Emmental,0,1
3422,Rüdtligen,BE,2,420,Rüdtligen-Alchenflüh,Emmental,0,1
3423,Ersigen,BE,2,405,Ersigen,Emmental,0,0
3424,Niederösch,BE,2,405,Ersigen,Emmental,0,0
3424,Oberösch,BE,2,405,Ersigen,Emmental,0,0
3425,Koppigen,BE,2,405,Ersigen,Emmental,0,1
3425,Koppigen,BE,2,413,Koppigen,Emmental,0,1
3425,Willadingen,BE,2,423,Willadingen,Emmental,0,1
3426,Aefligen,BE,2,401,Aefligen,Emmental,0,0
3427,Utzenstorf,BE,2,552,Utzenstorf,Emmental,0,1
3427,Utzenstorf,BE,2,554,Wiler bei Utzenstorf,Emmental,0,1
3428,Wiler b. Utzenstorf,BE,2,554,Wiler bei Utzenstorf,Emmental,0,0
3429,Hellsau,BE,2,408,Hellsau,Emmental,0,1
3429,Höchstetten,BE,2,410,Höchstetten,Emmental,0,1
3432,Lützelflüh-Goldbach,BE,3,905,Rüderswil,Emmental,1,0
3432,Lützelflüh-Goldbach,BE,3,955,Lützelflüh,Emmental,1,0
3432,Lützelflüh-Goldbach,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3433,Schwanden im Emmental,BE,3,905,Rüderswil,Emmental,1,0
3433,Schwanden im Emmental,BE,3,955,Lützelflüh,Emmental,1,0
3433,Schwanden im Emmental,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3434,Landiswil,BE,2,613,Landiswil,Bern-Mittelland,1,0
3434,Landiswil,BE,3,903,Lauperswil,Emmental,1,0
3434,Obergoldbach,BE,3,955,Lützelflüh,Emmental,1,0
3434,Obergoldbach,BE,2,613,Landiswil,Bern-Mittelland,1,0
3435,Ramsei,BE,3,955,Lützelflüh,Emmental,0,0
3436,Zollbrück,BE,3,905,Rüderswil,Emmental,0,1
3436,Zollbrück,BE,3,903,Lauperswil,Emmental,0,1
3437,Rüderswil,BE,3,905,Rüderswil,Emmental,0,0
3438,Lauperswil,BE,3,905,Rüderswil,Emmental,0,1
3438,Lauperswil,BE,3,903,Lauperswil,Emmental,0,1
3439,Ranflüh,BE,3,905,Rüderswil,Emmental,0,1
3439,Ranflüh,BE,3,955,Lützelflüh,Emmental,0,1
3452,Grünenmatt,BE,3,955,Lützelflüh,Emmental,0,0
3453,Heimisbach,BE,3,905,Rüderswil,Emmental,0,1
3453,Heimisbach,BE,3,955,Lützelflüh,Emmental,0,1
3453,Heimisbach,BE,3,958,Trachselwald,Emmental,0,1
3454,Sumiswald,BE,3,955,Lützelflüh,Emmental,0,1
3454,Sumiswald,BE,3,956,Rüegsau,Emmental,0,1
3454,Sumiswald,BE,3,957,Sumiswald,Emmental,0,1
3455,Grünen,BE,3,957,Sumiswald,Emmental,0,0
3456,Trachselwald,BE,3,955,Lützelflüh,Emmental,0,1
3456,Trachselwald,BE,3,958,Trachselwald,Emmental,0,1
3457,Wasen im Emmental,BE,3,960,Wyssachen,Oberaargau,0,1
3457,Wasen im Emmental,BE,3,957,Sumiswald,Emmental,0,1
3462,Weier im Emmental,BE,3,957,Sumiswald,Emmental,0,1
3462,Weier im Emmental,BE,3,951,Affoltern im Emmental,Emmental,0,1
3463,Häusernmoos im Emmental,BE,3,952,Dürrenroth,Emmental,0,1
3463,Häusernmoos im Emmental,BE,3,959,Walterswil (BE),Oberaargau,0,1
3463,Häusernmoos im Emmental,BE,3,951,Affoltern im Emmental,Emmental,0,1
3464,Schmidigen-Mühleweg,BE,2,424,Wynigen,Emmental,1,0
3464,Schmidigen-Mühleweg,BE,3,959,Walterswil (BE),Oberaargau,1,0
3464,Schmidigen-Mühleweg,BE,3,952,Dürrenroth,Emmental,1,0
3464,Schmidigen-Mühleweg,BE,3,951,Affoltern im Emmental,Emmental,1,0
3465,Dürrenroth,BE,3,952,Dürrenroth,Emmental,0,0
3472,Rumendingen,BE,2,405,Ersigen,Emmental,0,1
3472,Rumendingen,BE,2,421,Rumendingen,Emmental,0,1
3472,Wynigen,BE,2,424,Wynigen,Emmental,0,1
3472,Wynigen,BE,2,404,Burgdorf,Emmental,0,1
3472,Wynigen,BE,2,407,Heimiswil,Emmental,0,1
3473,Alchenstorf,BE,2,402,Alchenstorf,Emmental,0,0
3474,Rüedisbach,BE,2,424,Wynigen,Emmental,1,0
3474,Rüedisbach,BE,3,988,Seeberg,Oberaargau,1,0
3475,Hermiswil,BE,3,988,Seeberg,Oberaargau,0,0
3475,Riedtwil,BE,3,988,Seeberg,Oberaargau,0,0
3476,Oschwand,BE,3,985,Ochlenberg,Oberaargau,0,1
3476,Oschwand,BE,3,988,Seeberg,Oberaargau,0,1
3476,Oschwand,BE,3,989,Thörigen,Oberaargau,0,1
3503,Gysenstein,BE,2,612,Konolfingen,Bern-Mittelland,0,0
3504,Niederhünigen,BE,2,617,Niederhünigen,Bern-Mittelland,0,1
3504,Oberhünigen,BE,2,629,Oberhünigen,Bern-Mittelland,0,1
3506,Grosshöchstetten,BE,2,608,Grosshöchstetten,Bern-Mittelland,0,1
3506,Grosshöchstetten,BE,2,628,Zäziwil,Bern-Mittelland,0,1
3506,Grosshöchstetten,BE,2,620,Oberthal,Bern-Mittelland,0,1
3506,Grosshöchstetten,BE,2,615,Mirchel,Bern-Mittelland,0,1
3507,Biglen,BE,2,602,Arni (BE),Bern-Mittelland,0,1
3507,Biglen,BE,2,603,Biglen,Bern-Mittelland,0,1
3508,Arni BE,BE,2,602,Arni (BE),Bern-Mittelland,0,1
3508,Arni BE,BE,2,620,Oberthal,Bern-Mittelland,0,1
3508,Arni BE,BE,2,613,Landiswil,Bern-Mittelland,0,1
3510,Freimettigen,BE,2,607,Freimettigen,Bern-Mittelland,0,1
3510,Häutligen,BE,2,632,Wichtrach,Bern-Mittelland,0,1
3510,Häutligen,BE,2,609,Häutligen,Bern-Mittelland,0,1
3510,Konolfingen,BE,2,612,Konolfingen,Bern-Mittelland,0,1
3512,Walkringen,BE,2,626,Walkringen,Bern-Mittelland,0,0
3513,Bigenthal,BE,2,626,Walkringen,Bern-Mittelland,1,0
3513,Bigenthal,BE,2,406,Hasle bei Burgdorf,Emmental,1,0
3513,Bigenthal,BE,1,359,Vechigen,Bern-Mittelland,1,0
3531,Oberthal,BE,2,628,Zäziwil,Bern-Mittelland,0,1
3531,Oberthal,BE,2,620,Oberthal,Bern-Mittelland,0,1
3531,Oberthal,BE,2,605,Bowil,Bern-Mittelland,0,1
3532,Mirchel,BE,2,629,Oberhünigen,Bern-Mittelland,0,1
3532,Mirchel,BE,2,615,Mirchel,Bern-Mittelland,0,1
3532,Zäziwil,BE,2,628,Zäziwil,Bern-Mittelland,0,1
3532,Zäziwil,BE,2,629,Oberhünigen,Bern-Mittelland,0,1
3533,Bowil,BE,3,904,Röthenbach im Emmental,Emmental,1,0
3533,Bowil,BE,2,629,Oberhünigen,Bern-Mittelland,1,0
3533,Bowil,BE,2,628,Zäziwil,Bern-Mittelland,1,0
3533,Bowil,BE,2,605,Bowil,Bern-Mittelland,1,0
3534,Signau,BE,3,907,Signau,Emmental,1,0
3534,Signau,BE,2,605,Bowil,Bern-Mittelland,1,0
3535,Schüpbach,BE,3,907,Signau,Emmental,0,1
3535,Schüpbach,BE,3,902,Langnau im Emmental,Emmental,0,1
3536,Aeschau,BE,3,901,Eggiwil,Emmental,0,0
3537,Eggiwil,BE,3,904,Röthenbach im Emmental,Emmental,0,1
3537,Eggiwil,BE,3,908,Trub,Emmental,0,1
3537,Eggiwil,BE,3,901,Eggiwil,Emmental,0,1
3537,Eggiwil,BE,3,909,Trubschachen,Emmental,0,1
3538,Röthenbach im Emmental,BE,3,904,Röthenbach im Emmental,Emmental,1,0
3538,Röthenbach im Emmental,BE,2,605,Bowil,Bern-Mittelland,1,0
3538,Röthenbach im Emmental,BE,2,614,Linden,Bern-Mittelland,1,0
3543,Emmenmatt,BE,3,907,Signau,Emmental,0,1
3543,Emmenmatt,BE,3,902,Langnau im Emmental,Emmental,0,1
3543,Emmenmatt,BE,3,903,Lauperswil,Emmental,0,1
3550,Langnau im Emmental,BE,3,901,Eggiwil,Emmental,0,1
3550,Langnau im Emmental,BE,3,902,Langnau im Emmental,Emmental,0,1
3550,Langnau im Emmental,BE,3,903,Lauperswil,Emmental,0,1
3551,Oberfrittenbach,BE,3,958,Trachselwald,Emmental,0,1
3551,Oberfrittenbach,BE,3,902,Langnau im Emmental,Emmental,0,1
3551,Oberfrittenbach,BE,3,903,Lauperswil,Emmental,0,1
3552,Bärau,BE,3,908,Trub,Emmental,0,1
3552,Bärau,BE,3,902,Langnau im Emmental,Emmental,0,1
3553,Gohl,BE,3,902,Langnau im Emmental,Emmental,0,0
3555,Trubschachen,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,0
3555,Trubschachen,BE,3,908,Trub,Emmental,0,0
3555,Trubschachen,BE,3,909,Trubschachen,Emmental,0,0
3555,Trubschachen,BE,3,902,Langnau im Emmental,Emmental,0,0
3556,Trub,BE,3,908,Trub,Emmental,0,1
3556,Trub,BE,3,909,Trubschachen,Emmental,0,1
3557,Fankhaus (Trub),BE,3,908,Trub,Emmental,0,0
3600,Thun,BE,2,929,Hilterfingen,Thun,0,1
3600,Thun,BE,2,942,Thun,Thun,0,1
3603,Thun,BE,2,942,Thun,Thun,0,0
3604,Thun,BE,2,942,Thun,Thun,0,0
3608,Thun,BE,2,942,Thun,Thun,0,0
3612,Steffisburg,BE,2,939,Steffisburg,Thun,0,1
3612,Steffisburg,BE,2,925,Fahrni,Thun,0,1
3612,Steffisburg,BE,2,942,Thun,Thun,0,1
3613,Steffisburg,BE,2,928,Heimberg,Thun,0,1
3613,Steffisburg,BE,2,939,Steffisburg,Thun,0,1
3614,Unterlangenegg,BE,2,945,Unterlangenegg,Thun,0,1
3614,Unterlangenegg,BE,2,923,Buchholterberg,Thun,0,1
3615,Heimenschwand,BE,3,904,Röthenbach im Emmental,Emmental,1,0
3615,Heimenschwand,BE,2,923,Buchholterberg,Thun,1,0
3615,Heimenschwand,BE,2,614,Linden,Bern-Mittelland,1,0
3616,Schwarzenegg,BE,2,945,Unterlangenegg,Thun,0,1
3616,Schwarzenegg,BE,2,924,Eriz,Thun,0,1
3616,Schwarzenegg,BE,2,935,Oberlangenegg,Thun,0,1
3617,Fahrni b. Thun,BE,2,939,Steffisburg,Thun,0,1
